,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER
2602,183.0,1278.829156,1.0,0.0,0.0,0.0,2425.727213,0.0,0.0,0.0,0.166667,6.0,0.0,4000.0,445.436177,418.536968,0.0,12.0,0
2603,5125.0,2384.257016,1.0,0.0,0.0,0.0,99.110887,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,564.37975,847.079637,0.0,12.0,0
2604,3859.0,597.416499,1.0,175.4,0.0,175.4,1816.49181,0.416667,0.0,0.416667,0.166667,2.0,5.0,1200.0,2524.423875,201.610785,0.181818,12.0,2
2605,5443.0,5630.793848,1.0,2743.66,2743.66,0.0,2638.893572,0.75,0.75,0.0,0.166667,2.0,23.0,10500.0,1251.781578,1371.137719,0.0,12.0,2
2606,891.0,992.724168,1.0,527.88,0.0,527.88,1677.055839,1.0,0.0,0.916667,0.166667,2.0,12.0,2000.0,2997.714455,373.079303,0.0,12.0,2
2607,6429.0,1156.813935,1.0,251.38,101.28,150.1,506.605228,0.909091,0.181818,0.909091,0.181818,3.0,12.0,7500.0,2853.276447,367.503207,0.181818,11.0,2
2608,3693.0,1454.551875,0.545455,0.0,0.0,0.0,3853.339512,0.0,0.0,0.0,0.25,10.0,0.0,4000.0,555.202392,693.582286,0.0,12.0,0
2609,5833.0,2444.389258,1.0,0.0,0.0,0.0,702.838293,0.0,0.0,0.0,0.25,3.0,0.0,2500.0,494.810805,856.617955,0.0,12.0,0
2610,2861.0,2948.966018,1.0,4129.97,1804.1,2325.87,451.62219,1.0,0.75,1.0,0.25,4.0,56.0,5000.0,2557.014611,605.697272,0.0,12.0,2
2611,6529.0,5383.084424,1.0,9736.61,3684.52,6052.09,2965.656802,1.0,0.416667,1.0,0.25,7.0,135.0,9000.0,15824.73587,3364.021248,0.083333,12.0,2
2612,3681.0,1019.135688,1.0,0.0,0.0,0.0,1153.912092,0.0,0.0,0.0,0.285714,3.0,0.0,1200.0,114.172744,370.212719,0.0,7.0,0
2613,655.0,4383.571529,1.0,0.0,0.0,0.0,1805.853456,0.0,0.0,0.0,0.333333,6.0,0.0,5000.0,1161.700956,994.581254,0.0,12.0,0
2614,1755.0,1969.647597,1.0,0.0,0.0,0.0,1973.843982,0.0,0.0,0.0,0.333333,5.0,0.0,2000.0,2209.452275,669.786627,0.0,12.0,0
2615,2495.0,1055.087681,0.666667,0.0,0.0,0.0,1820.1162,0.0,0.0,0.0,0.333333,2.0,0.0,2000.0,54.795084,233.22987,0.0,6.0,0
2616,3033.0,3232.346639,1.0,0.0,0.0,0.0,172.063782,0.0,0.0,0.0,0.333333,8.0,0.0,3500.0,664.715954,1567.921939,0.0,12.0,0
2617,3655.0,2746.923673,1.0,0.0,0.0,0.0,4289.506847,0.0,0.0,0.0,0.333333,11.0,0.0,6500.0,2017.190799,622.503528,0.0,12.0,0
2618,3959.0,7293.108794,1.0,0.0,0.0,0.0,1877.531533,0.0,0.0,0.0,0.333333,4.0,0.0,8500.0,1816.195475,1659.404676,0.0,12.0,0
2619,5717.0,3171.17541,1.0,109.16,0.0,109.16,4586.702891,0.083333,0.0,0.083333,0.333333,10.0,1.0,6000.0,598.08223,1307.447265,0.0,12.0,0
2620,2557.0,3855.225836,1.0,0.0,0.0,0.0,1837.620008,0.0,0.0,0.0,0.416667,5.0,0.0,7500.0,977.203331,875.725207,0.0,12.0,0
2621,5019.0,8198.627284,1.0,0.0,0.0,0.0,2909.753084,0.0,0.0,0.0,0.416667,6.0,0.0,14000.0,2141.722429,2007.048657,0.0,12.0,0
2622,5041.0,6955.119532,1.0,0.0,0.0,0.0,4944.926593,0.0,0.0,0.0,0.416667,5.0,0.0,10500.0,1734.23239,2072.364499,0.0,12.0,0
2623,7561.0,4215.771256,1.0,0.0,0.0,0.0,7870.352952,0.0,0.0,0.0,0.416667,16.0,0.0,7500.0,5197.380969,1561.708701,0.083333,12.0,0
2624,7799.0,334.1265,0.818182,0.0,0.0,0.0,1783.362859,0.0,0.0,0.0,0.416667,10.0,0.0,1400.0,1811.558237,176.978122,0.181818,12.0,0
2625,8307.0,2744.473705,1.0,529.0,529.0,0.0,3082.913762,0.166667,0.166667,0.0,0.416667,7.0,5.0,6000.0,914.280246,932.394545,0.0,12.0,0
2626,5475.0,793.167009,1.0,433.31,200.0,233.31,766.872458,1.0,0.142857,0.857143,0.428571,5.0,8.0,1000.0,363.064207,430.485462,0.0,7.0,2
2627,3385.0,2392.332606,1.0,2556.32,1566.42,989.9,4091.326388,0.583333,0.5,0.416667,0.5,14.0,54.0,6500.0,1336.30247,512.056995,0.0,12.0,2
2628,6927.0,4218.956639,1.0,0.0,0.0,0.0,4734.304587,0.0,0.0,0.0,0.583333,44.0,0.0,4500.0,5557.539676,1434.238518,0.083333,12.0,0
2629,4595.0,3093.592745,1.0,47.69,82.41,0.0,1438.951061,0.166667,0.083333,0.0,0.583333,15.0,1.0,4100.0,4591.237633,723.343619,0.0,12.0,0
2630,6771.0,2155.276706,1.0,66.0,66.0,0.0,5478.844017,0.083333,0.083333,0.0,0.75,30.0,1.0,5000.0,5100.05147,566.549873,0.083333,12.0,0
2631,1993.0,2283.366217,1.0,2734.77,1645.87,1088.9,4303.863961,0.833333,0.583333,0.5,0.75,23.0,24.0,9500.0,8122.574527,512.099872,0.083333,12.0,2
2632,1569.0,7155.328723,1.0,3837.59,1860.18,1977.41,14811.68818,1.0,0.916667,1.0,0.916667,51.0,52.0,9500.0,17739.94594,2500.582848,0.0,12.0,2
2633,881.0,1555.793701,1.0,66.2,66.2,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1600.0,338.083661,837.215674,0.0,12.0,3
2634,1589.0,3.03124,0.272727,37.65,37.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,7500.0,88.090034,56.690917,0.0,12.0,3
2635,5707.0,34.706824,0.181818,242.9,242.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,1500.0,85.290895,174.958496,0.0,12.0,3
2636,7293.0,0.0,0.0,136.71,0.0,136.71,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,3000.0,311.673478,123.570562,0.0,12.0,4
2637,1173.0,16.887571,0.363636,1083.0,1083.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,1200.0,3905.430817,251.07365839999997,0.0,12.0,3
2638,4239.0,1466.852542,1.0,543.58,543.58,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,2500.0,518.150669,355.284593,0.0,12.0,3
2639,4561.0,1530.883538,1.0,964.67,964.67,0.0,0.0,0.3,0.3,0.0,0.0,0.0,10.0,3000.0,288.366557,605.921914,0.0,10.0,3
2640,4557.0,477.81804,1.0,515.6,515.6,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,7500.0,610.621157,277.826134,0.0,12.0,3
2642,4835.0,36.236312,0.454545,256.11,0.0,256.11,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,5300.0,831.375322,189.036967,0.166667,12.0,4
2643,5249.0,3.364738,0.272727,582.94,0.0,582.94,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,2000.0,28.013889,14.845744,0.0,12.0,4
2644,93.0,39.554197,0.545455,353.9,0.0,353.9,0.0,0.5,0.0,0.5,0.0,0.0,6.0,2500.0,374.472803,85.914125,0.454545,12.0,4
2645,3341.0,3670.50596,1.0,965.5,876.13,89.37,0.0,0.5,0.5,0.083333,0.0,0.0,9.0,7500.0,1034.932404,941.496383,0.0,12.0,3
2646,4303.0,8.258214,0.545455,92.46,0.0,92.46,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,300.0,127.082375,93.717243,0.75,12.0,4
2647,4589.0,50.435246,0.636364,553.73,553.73,0.0,0.0,0.5,0.5,0.0,0.0,0.0,8.0,13000.0,371.23017,118.538181,0.545455,12.0,3
2648,1473.0,98.290292,0.545455,4440.8,4440.8,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,19.0,1500.0,7150.995346,119.097785,0.75,12.0,3
2649,7381.0,32.290778,1.0,1185.34,1185.34,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,10.0,8000.0,428.89277,176.271756,0.666667,12.0,3
2650,853.0,2872.838687,1.0,555.0,0.0,555.0,0.0,0.666667,0.0,0.583333,0.0,0.0,12.0,3000.0,1397.027257,1680.543762,0.0,12.0,4
2651,6433.0,61.588389,0.818182,250.0,39.0,211.0,0.0,0.666667,0.083333,0.666667,0.0,0.0,12.0,1000.0,282.556704,149.753219,0.111111,12.0,4
2652,7911.0,2996.761878,1.0,3644.35,3610.6,33.75,0.0,0.666667,0.583333,0.083333,0.0,0.0,23.0,3500.0,3879.940821,864.045134,0.0,12.0,1
2653,719.0,25.302553,0.714286,176.25,0.0,176.25,0.0,0.714286,0.0,0.571429,0.0,0.0,5.0,1500.0,191.78069,99.580177,0.0,7.0,4
2654,8185.0,2277.067891,1.0,7025.02,7025.02,0.0,0.0,0.75,0.75,0.0,0.0,0.0,33.0,3500.0,6063.45472,2283.354515,0.083333,12.0,3
2655,4121.0,708.315197,1.0,2252.32,452.32,1800.0,0.0,0.818182,0.181818,0.727273,0.0,0.0,12.0,2500.0,2155.891761,208.895886,0.1,11.0,1
2656,2817.0,84.366783,0.909091,776.92,776.92,0.0,0.0,0.833333,0.833333,0.0,0.0,0.0,10.0,3000.0,752.509422,166.421449,1.0,12.0,3
2657,8727.0,100.418706,0.909091,1021.13,0.0,1021.13,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,2000.0,1143.833292,160.392028,1.0,12.0,4
2658,5279.0,300.427627,1.0,443.71,0.0,443.71,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1000.0,372.548129,228.365901,0.0,12.0,4
2659,179.0,572.838755,1.0,442.23,339.64,102.59,0.0,1.0,1.0,0.444444,0.0,0.0,40.0,600.0,407.914418,416.727752,0.0,9.0,1
2660,717.0,5555.173827,1.0,6613.09,3594.45,3018.64,0.0,1.0,1.0,1.0,0.0,0.0,119.0,9500.0,5503.365097,1340.151555,0.0,12.0,1
2661,1081.0,423.479877,1.0,1944.47,1021.09,923.38,0.0,1.0,1.0,0.666667,0.0,0.0,45.0,11500.0,1768.256214,206.145472,0.0,12.0,1
2662,1141.0,1057.142919,1.0,789.96,739.96,50.0,0.0,1.0,1.0,0.166667,0.0,0.0,21.0,8000.0,1328.926056,216.592529,0.0,12.0,1
2663,1857.0,39.469095,0.636364,418.97,0.0,418.97,0.0,1.0,0.0,1.0,0.0,0.0,30.0,3000.0,655.157042,109.865935,0.0,12.0,4
2664,1991.0,18495.55855,1.0,5288.28,3657.3,1630.98,0.0,1.0,0.583333,1.0,0.0,0.0,76.0,22000.0,4246.168346,4227.08158,0.0,12.0,1
2665,3201.0,4.076145,0.454545,596.64,0.0,596.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,311.59914,22.461659,0.0,12.0,4
2666,4101.0,2054.983361,1.0,1058.58,0.0,1058.58,0.0,1.0,0.0,1.0,0.0,0.0,16.0,6000.0,461.980524,439.448245,0.0,12.0,4
2667,4405.0,1851.372165,1.0,6006.79,5506.81,499.98,0.0,1.0,1.0,0.916667,0.0,0.0,93.0,7600.0,5389.6734,586.24393,0.083333,12.0,1
2668,4415.0,1465.996562,1.0,2498.92,222.99,2275.93,0.0,1.0,0.166667,1.0,0.0,0.0,36.0,3500.0,676.452393,421.840324,0.0,12.0,1
2669,5557.0,15.232505,0.272727,384.0,0.0,384.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,568.982664,54.449416,0.272727,12.0,4
2670,6997.0,27.202031,1.0,538.41,0.0,538.41,0.0,1.0,0.0,1.0,0.0,0.0,15.0,1500.0,458.430924,100.747103,0.4,12.0,4
2671,7153.0,21.357267,1.0,212.87,0.0,212.87,0.0,1.0,0.0,0.857143,0.0,0.0,7.0,1000.0,169.713838,103.387362,1.0,7.0,4
2672,7243.0,22.695131,1.0,201.18,201.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,3000.0,189.904819,137.173328,0.363636,12.0,3
2673,7329.0,38.915874,1.0,564.0,0.0,564.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,551.4978,179.311685,1.0,12.0,4
2674,7765.0,4628.109931,1.0,912.54,0.0,912.54,0.0,1.0,0.0,1.0,0.0,0.0,21.0,5000.0,3746.305759,56370.04117,0.0,12.0,4
2675,1829.0,1.366727,0.545455,0.0,0.0,0.0,191.751369,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,594.099172,26.161818,0.166667,12.0,0
2676,3171.0,738.992204,1.0,0.0,0.0,0.0,186.282849,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,386.913089,255.052406,0.0,12.0,0
2677,3677.0,2450.104201,1.0,0.0,0.0,0.0,657.525213,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,692.953519,606.926044,0.0,12.0,0
2678,5529.0,4251.411617,1.0,0.0,0.0,0.0,2318.967259,0.0,0.0,0.0,0.083333,1.0,0.0,5000.0,1428.511775,1322.626868,0.0,12.0,0
2679,2721.0,1525.063274,1.0,150.0,150.0,0.0,264.96017,0.083333,0.083333,0.0,0.083333,1.0,3.0,1800.0,733.240634,469.758727,0.0,12.0,3
2681,6889.0,1145.052414,1.0,115.95,115.95,0.0,191.654534,0.083333,0.083333,0.0,0.083333,1.0,1.0,1500.0,1703.004051,374.43666,0.083333,12.0,3
2682,6607.0,125.039376,0.909091,1118.91,1118.91,0.0,19.094068,0.583333,0.583333,0.0,0.083333,1.0,15.0,1800.0,1376.390319,150.169487,1.0,12.0,3
2683,191.0,5805.32079,1.0,1724.75,1638.97,85.78,1878.058967,0.833333,0.75,0.666667,0.083333,1.0,29.0,7500.0,1351.901655,1419.470367,0.0,12.0,2
2684,727.0,1040.419338,1.0,307.92,0.0,307.92,18.616675,1.0,0.0,1.0,0.083333,1.0,17.0,1000.0,340.87911,3332.992542,0.0,12.0,4
2685,2461.0,954.431507,1.0,1334.7,1334.7,0.0,90.168062,1.0,1.0,0.0,0.083333,1.0,13.0,3000.0,904.68554,250.871811,0.0,12.0,3
2686,959.0,7.297351,0.3,0.0,0.0,0.0,275.471932,0.0,0.0,0.0,0.1,5.0,0.0,2500.0,1022.595043,4.363375,1.0,10.0,0
2687,5039.0,464.674156,0.888889,1979.22,1979.22,0.0,1981.265503,0.666667,0.666667,0.0,0.111111,1.0,11.0,3000.0,3110.052742,132.446091,0.2,9.0,3
2688,6861.0,770.11922,0.857143,0.0,0.0,0.0,1085.168416,0.0,0.0,0.0,0.142857,1.0,0.0,2500.0,64.429192,229.94082,0.0,7.0,0
2689,2031.0,891.620777,1.0,0.0,0.0,0.0,159.673475,0.0,0.0,0.0,0.166667,2.0,0.0,2000.0,593.110495,269.482212,0.0,12.0,0
2690,3145.0,955.588927,1.0,0.0,0.0,0.0,54.066975,0.0,0.0,0.0,0.166667,2.0,0.0,1000.0,196.542314,278.361413,0.0,12.0,0
2691,4895.0,1215.047947,1.0,0.0,0.0,0.0,204.182088,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,315.553886,315.206825,0.0,12.0,0
2692,6513.0,633.396401,1.0,0.0,0.0,0.0,1330.106689,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,116.50071,171.747655,0.0,12.0,0
2693,8303.0,1731.623546,1.0,0.0,0.0,0.0,4733.441645,0.0,0.0,0.0,0.166667,4.0,0.0,2500.0,4961.849482,488.537242,0.166667,12.0,0
2694,6243.0,1016.52185,0.909091,44.0,44.0,0.0,1069.450087,0.083333,0.083333,0.0,0.166667,4.0,1.0,1200.0,54.983629,4080.472538,0.0,12.0,0
2695,7221.0,1352.301367,1.0,263.04,263.04,0.0,1460.777849,0.083333,0.083333,0.0,0.166667,3.0,1.0,2300.0,4228.186416,325.737106,0.090909,12.0,0
2696,6457.0,1127.139413,1.0,185.0,140.0,45.0,737.622804,0.166667,0.166667,0.166667,0.166667,2.0,4.0,6100.0,2166.388477,311.343748,0.0,12.0,3
2697,1639.0,6713.551391,1.0,7590.08,7403.57,186.51,1596.569821,0.666667,0.666667,0.166667,0.166667,4.0,81.0,10000.0,2344.430467,4676.633767,0.0,12.0,2
2698,6581.0,4035.138453,1.0,0.0,0.0,0.0,2399.437045,0.0,0.0,0.0,0.25,3.0,0.0,7000.0,1474.388466,927.057881,0.0,12.0,0
2699,7321.0,10397.09989,1.0,0.0,0.0,0.0,4045.620171,0.0,0.0,0.0,0.25,6.0,0.0,13000.0,3222.169406,2818.707479,0.0,12.0,0
2700,2825.0,447.648987,0.363636,17.8,17.8,0.0,2429.819782,0.083333,0.083333,0.0,0.25,3.0,1.0,2500.0,9858.055448,737.68264,0.5,12.0,0
2701,7421.0,1975.349966,1.0,1749.72,1300.48,449.24,3738.635191,0.75,0.333333,0.5,0.25,8.0,24.0,6000.0,6481.117394,734.982596,0.083333,12.0,2
2702,539.0,1403.597712,1.0,1050.83,67.9,982.93,4083.515108,1.0,0.083333,1.0,0.25,4.0,24.0,5000.0,4673.520993,982.544984,0.0,12.0,2
2703,5563.0,7789.190958,1.0,1307.39,84.45,1222.94,1836.893684,1.0,0.166667,1.0,0.25,3.0,66.0,8500.0,2072.817061,2983.977594,0.0,12.0,2
2704,8037.0,617.413726,1.0,0.0,0.0,0.0,1420.758241,0.0,0.0,0.0,0.272727,4.0,0.0,2000.0,385.654237,229.411418,0.0,11.0,0
2705,4873.0,1077.606225,0.727273,343.21,343.21,0.0,1609.900552,0.25,0.25,0.0,0.333333,8.0,4.0,1500.0,930.328071,3245.693485,0.0,12.0,0
2706,6037.0,796.558943,1.0,531.24,0.0,531.24,888.107988,1.0,0.0,0.833333,0.333333,4.0,6.0,1000.0,684.858625,654.573104,0.0,6.0,2
2707,5559.0,6110.265264,1.0,0.0,0.0,0.0,2717.253917,0.0,0.0,0.0,0.416667,14.0,0.0,6500.0,1502.205631,2864.380327,0.0,12.0,0
2708,4739.0,2371.89209,1.0,447.81,289.43,158.38,5515.157108,0.818182,0.181818,0.636364,0.454545,16.0,17.0,8500.0,458.534768,673.83736,0.0,11.0,2
2709,1801.0,8571.315438,1.0,0.0,0.0,0.0,6543.824302,0.0,0.0,0.0,0.5,15.0,0.0,10000.0,2274.349191,2222.681317,0.0,12.0,0
2710,5753.0,955.117067,1.0,0.0,0.0,0.0,3798.701398,0.0,0.0,0.0,0.5,13.0,0.0,4500.0,2413.364689,284.390966,0.0,12.0,0
2711,1747.0,4839.379685,1.0,503.64,503.64,0.0,7811.002437,0.166667,0.166667,0.0,0.666667,17.0,2.0,10000.0,8307.329219,1991.934051,0.083333,12.0,0
2712,985.0,2341.530186,1.0,1791.11,1244.47,546.64,3091.496553,1.0,0.833333,0.583333,0.75,19.0,22.0,5500.0,1409.686401,594.355607,0.0,12.0,2
2713,901.0,1548.224072,1.0,696.63,696.63,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,1800.0,588.329981,918.350562,0.0,12.0,3
2714,3465.0,176.991674,0.272727,763.71,763.71,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1200.0,314.5974,166.360313,0.0,12.0,3
2716,8179.0,935.042217,1.0,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1200.0,204.111522,215.712999,0.0,12.0,3
2717,8545.0,1068.434064,1.0,27.0,0.0,27.0,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,1200.0,219.692369,310.32899,0.0,12.0,3
2718,6095.0,6.86049,0.2,114.0,114.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,2000.0,1081.831337,202.8110728,0.0,10.0,3
2719,2701.0,3430.981532,1.0,378.04,0.0,378.04,0.0,0.166667,0.0,0.166667,0.0,0.0,4.0,11300.0,4315.936534,4483.503862,0.0,12.0,4
2721,8057.0,264.869295,1.0,940.0,940.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,6000.0,753.034035,179.692509,0.0,12.0,3
2722,6751.0,637.379659,1.0,37.62,0.0,37.62,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1500.0,1691.81869,4887.636705,0.083333,12.0,4
2723,6971.0,1373.174839,1.0,215.0,0.0,215.0,0.0,0.25,0.0,0.166667,0.0,0.0,10.0,8500.0,598.012696,319.996667,0.0,12.0,4
2724,1375.0,12.654903,0.4,120.0,0.0,120.0,0.0,0.3,0.0,0.2,0.0,0.0,3.0,4500.0,291.598507,74.698385,1.0,10.0,4
2725,1635.0,18.558992,0.545455,86.4,0.0,86.4,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,2000.0,265.768812,177.572305,0.0,12.0,4
2726,3645.0,957.980588,1.0,424.76,0.0,424.76,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,5000.0,504.56116,337.959338,0.0,12.0,4
2728,7959.0,114.007097,0.636364,2514.89,2514.89,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,2000.0,979.919435,104.458857,0.0,12.0,3
2729,879.0,1178.90161,1.0,150.0,0.0,150.0,0.0,0.416667,0.0,0.333333,0.0,0.0,5.0,1200.0,360.303696,410.225607,0.0,12.0,4
2730,2275.0,1764.972148,1.0,95.44,0.0,95.44,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,5000.0,2686.89785,427.511065,0.0,12.0,4
2732,2559.0,205.127197,0.571429,1222.98,1222.98,0.0,0.0,0.428571,0.428571,0.0,0.0,0.0,5.0,3000.0,1144.83486,121.334941,0.0,7.0,3
2733,2223.0,1261.488342,1.0,890.2,890.2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,9.0,3000.0,302.073647,330.87851,0.0,12.0,3
2734,4841.0,1337.107101,1.0,466.67,0.0,466.67,0.0,0.5,0.0,0.416667,0.0,0.0,15.0,1500.0,555.683726,577.688088,0.0,12.0,4
2735,165.0,2123.483416,1.0,2453.18,2051.52,401.66,0.0,0.583333,0.5,0.5,0.0,0.0,33.0,7500.0,517.974559,519.270488,0.0,12.0,1
2736,8021.0,3778.609797,1.0,878.29,631.27,247.02,0.0,0.583333,0.5,0.25,0.0,0.0,13.0,8500.0,883.744982,858.064557,0.0,12.0,1
2737,2883.0,95.843629,0.818182,1210.95,201.99,1008.96,0.0,0.75,0.25,0.666667,0.0,0.0,21.0,8000.0,1110.838265,127.360837,0.727273,12.0,1
2738,859.0,793.213204,1.0,1011.16,488.99,522.17,0.0,0.833333,0.333333,0.5,0.0,0.0,19.0,1000.0,842.847535,307.591569,0.0,12.0,1
2739,4621.0,107.271213,1.0,726.42,0.0,726.42,0.0,0.833333,0.0,0.75,0.0,0.0,12.0,1000.0,744.715148,168.66921,0.888889,12.0,4
2740,4703.0,1497.869891,1.0,806.64,681.69,124.95,0.0,0.833333,0.75,0.416667,0.0,0.0,26.0,1700.0,826.296904,857.418392,0.0,12.0,1
2741,5221.0,153.679036,1.0,181.81,0.0,181.81,0.0,0.833333,0.0,0.833333,0.0,0.0,16.0,1500.0,454.857585,183.013235,0.0,12.0,4
2742,557.0,788.618659,1.0,2053.78,1094.91,958.87,0.0,0.916667,0.25,0.833333,0.0,0.0,15.0,2500.0,1875.180759,239.173819,0.0,12.0,1
2743,1767.0,654.747715,1.0,1969.24,567.47,1401.77,0.0,0.916667,0.25,0.916667,0.0,0.0,30.0,12000.0,2011.781378,219.067764,0.0,12.0,1
2744,6267.0,61.159113,0.818182,981.49,381.49,600.0,0.0,0.916667,0.833333,0.333333,0.0,0.0,21.0,7000.0,873.241146,85.160646,0.4,12.0,1
2745,783.0,36.174755,1.0,315.0,0.0,315.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,294.181491,166.626282,0.0,12.0,4
2746,869.0,490.16004,1.0,3530.93,2416.31,1114.62,0.0,1.0,0.75,0.666667,0.0,0.0,23.0,4000.0,2959.200535,219.112899,0.0,12.0,1
2747,3273.0,7.054474,0.818182,427.98,0.0,427.98,0.0,1.0,0.0,0.916667,0.0,0.0,18.0,1500.0,402.34297,17.773542,0.111111,12.0,4
2748,3723.0,382.449723,1.0,4162.66,917.78,3244.88,0.0,1.0,0.416667,1.0,0.0,0.0,60.0,5000.0,4103.998759,190.768834,0.833333,12.0,1
2749,3869.0,14411.95798,1.0,5958.17,3161.46,2796.71,0.0,1.0,0.583333,1.0,0.0,0.0,98.0,15000.0,7839.750264,8096.79502,0.0,12.0,1
2750,4679.0,816.765152,1.0,7967.04,7839.22,127.82,0.0,1.0,1.0,0.416667,0.0,0.0,81.0,10000.0,8455.311569,193.562444,1.0,12.0,1
2751,4827.0,1687.08958,1.0,5094.17,4568.17,526.0,0.0,1.0,1.0,0.416667,0.0,0.0,70.0,8000.0,3606.985963,460.572295,0.0,12.0,1
2752,6377.0,491.91535,1.0,4527.64,4327.31,200.33,0.0,1.0,1.0,0.333333,0.0,0.0,49.0,2300.0,4139.307545,287.805087,0.090909,12.0,1
2753,6553.0,4068.162699,1.0,3387.47,1938.13,1449.34,0.0,1.0,1.0,1.0,0.0,0.0,86.0,8500.0,1312.481879,1245.153414,0.0,12.0,1
2754,6991.0,137.636267,1.0,1567.25,60.2,1507.05,0.0,1.0,0.083333,1.0,0.0,0.0,232.0,7000.0,1541.979811,190.253479,1.0,12.0,1
2755,7609.0,690.625555,1.0,666.6,0.0,666.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,6000.0,1130.376548,170.144183,0.0,12.0,4
2756,8351.0,2369.91046,1.0,916.22,716.4,199.82,0.0,1.0,1.0,0.083333,0.0,0.0,26.0,6500.0,795.94344,752.616787,0.0,12.0,1
2757,3389.0,1173.662921,0.818182,0.0,0.0,0.0,1422.490362,0.0,0.0,0.0,0.083333,1.0,0.0,1800.0,238.582391,258.649795,0.0,12.0,0
2758,4251.0,1091.973832,1.0,0.0,0.0,0.0,77.349474,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,259.506889,518.930756,0.0,12.0,0
2760,7851.0,1431.445361,1.0,0.0,0.0,0.0,1414.866215,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,235.637068,442.595956,0.0,12.0,0
2761,7771.0,115.593266,0.818182,46.3,0.0,46.3,378.517888,0.083333,0.0,0.083333,0.083333,1.0,1.0,7500.0,450.775587,93.858687,0.0,12.0,0
2762,3503.0,293.803208,1.0,380.59,332.52,48.07,118.972449,0.166667,0.083333,0.083333,0.083333,1.0,3.0,10000.0,1172.022584,194.55397,0.0,12.0,3
2763,4641.0,4021.881912,1.0,300.1,0.0,300.1,955.742173,0.333333,0.0,0.25,0.083333,1.0,9.0,6000.0,1120.837531,1243.924125,0.0,12.0,2
2764,819.0,4587.062248,1.0,333.28,0.0,333.28,77.956377,0.583333,0.0,0.583333,0.083333,1.0,8.0,5000.0,1234.809537,1673.959822,0.0,12.0,4
2765,4011.0,1060.010246,1.0,0.0,0.0,0.0,78.971459,0.0,0.0,0.0,0.1,1.0,0.0,1200.0,233.54579,257.022991,0.0,10.0,0
2766,5659.0,4302.771935,0.857143,0.0,0.0,0.0,5875.404159,0.0,0.0,0.0,0.142857,5.0,0.0,6000.0,384.040295,1966.521666,0.0,7.0,0
2767,851.0,559.944819,0.818182,0.0,0.0,0.0,1379.58783,0.0,0.0,0.0,0.166667,3.0,0.0,3000.0,1964.825042,242.677632,0.142857,12.0,0
